2.70	80
2.70	85
2.70	90
2.70	95
2.70	100
2.70	105
2.70	110
2.70	115
2.70	120
2.70	125
2.70	130
2.70	135
2.70	140
2.70	145
2.70	150
2.70	155
2.70	160
2.70	165
2.70	170
2.70	175
2.70	180
2.80	0
2.80	5
2.80	10
2.80	15
2.80	20
2.80	25
2.80	30
2.80	35
2.80	40
2.80	45
2.80	50
2.80	55
2.80	60
2.80	65
2.80	70
2.80	75
2.80	80
2.80	85
2.80	90
2.80	95
2.80	100
2.80	105
2.80	110
2.80	115
2.80	120
2.80	125
2.80	130
2.80	135
2.80	140
2.80	145
2.80	150
2.80	155
2.80	160
2.80	165
2.80	170
2.80	175
2.80	180
2.90	0
2.90	5
2.90	10
2.90	15
2.90	20
2.90	25
2.90	30
2.90	35
2.90	40
2.90	45
2.90	50
2.90	55
2.90	60
2.90	65
2.90	70
2.90	75
2.90	80
2.90	85
2.90	90
2.90	95
2.90	100
2.90	105
2.90	110
2.90	115
2.90	120
2.90	125
2.90	130
2.90	135
2.90	140
2.90	145
2.90	150
2.90	155
2.90	160
2.90	165
2.90	170
2.90	175
2.90	180
3.00	0
3.00	5
3.00	10
3.00	15
3.00	20
3.00	25
3.00	30
3.00	35
3.00	40
3.00	45
3.00	50
3.00	55
3.00	60
3.00	65
3.00	70
3.00	75
3.00	80
3.00	85
3.00	90
3.00	95
3.00	100
3.00	105
3.00	110
3.00	115
3.00	120
3.00	125
3.00	130
3.00	135
3.00	140
3.00	145
3.00	150
3.00	155
3.00	160
3.00	165
3.00	170
3.00	175
3.00	180
3.10	0
3.10	5
3.10	10
3.10	15
3.10	20
3.10	25
3.10	30
3.10	35
3.10	40
3.10	45
3.10	50
3.10	55
3.10	60
3.10	65
3.10	70
3.10	75
3.10	80
3.10	85
3.10	90
3.10	95
3.10	100
3.10	105
3.10	110
3.10	115
3.10	120
3.10	125
3.10	130
3.10	135
3.10	140
3.10	145
3.10	150
3.10	155
3.10	160
3.10	165
3.10	170
3.10	175
3.10	180
3.20	0
3.20	5
3.20	10
3.20	15
3.20	20
3.20	25
3.20	30
3.20	35
3.20	40
3.20	45
3.20	50
3.20	55
3.20	60
3.20	65
3.20	70
3.20	75
3.20	80
3.20	85
3.20	90
3.20	95
3.20	100
3.20	105
3.20	110
3.20	115
3.20	120
3.20	125
3.20	130
3.20	135
3.20	140
3.20	145
3.20	150
3.20	155
3.20	160
3.20	165
3.20	170
3.20	175
3.20	180
3.30	0
3.30	5
3.30	10
3.30	15
3.30	20
3.30	25
3.30	30
3.30	35
3.30	40
3.30	45
3.30	50
3.30	55
3.30	60
3.30	65
3.30	70
3.30	75
3.30	80
3.30	85
3.30	90
3.30	95
3.30	100
3.30	105
3.30	110
3.30	115
3.30	120
3.30	125
3.30	130
3.30	135
3.30	140
3.30	145
3.30	150
3.30	155
3.30	160
3.30	165
3.30	170
3.30	175
3.30	180
3.40	0
3.40	5
3.40	10
3.40	15
3.40	20
3.40	25
3.40	30
3.40	35
3.40	40
3.40	45
3.40	50
3.40	55
3.40	60
3.40	65
3.40	70
3.40	75
3.40	80
3.40	85
3.40	90
3.40	95
3.40	100
3.40	105
3.40	110
3.40	115
3.40	120
3.40	125
3.40	130
3.40	135
3.40	140
3.40	145
3.40	150
3.40	155
3.40	160
3.40	165
3.40	170
3.40	175
3.40	180
3.50	0
3.50	5
3.50	10
3.50	15
3.50	20
3.50	25
3.50	30
3.50	35
3.50	40
3.50	45
3.50	50
3.50	55
3.50	60
3.50	65
3.50	70
3.50	75
3.50	80
3.50	85
3.50	90
3.50	95
3.50	100
3.50	105
3.50	110
3.50	115
3.50	120
3.50	125
3.50	130
3.50	135
3.50	140
3.50	145
3.50	150
3.50	155
3.50	160
3.50	165
3.50	170
3.50	175
3.50	180
3.60	0
3.60	5
3.60	10
3.60	15
3.60	20
3.60	25
3.60	30
3.60	35
3.60	40
3.60	45
3.60	50
3.60	55
3.60	60
3.60	65
3.60	70
3.60	75
3.60	80
3.60	85
3.60	90
3.60	95
3.60	100
3.60	105
3.60	110
3.60	115
3.60	120
3.60	125
3.60	130
3.60	135
3.60	140
3.60	145
3.60	150
3.60	155
3.60	160
3.60	165
3.60	170
3.60	175
3.60	180
3.70	0
3.70	5
3.70	10
3.70	15
3.70	20
3.70	25
3.70	30
3.70	35
3.70	40
3.70	45
3.70	50
3.70	55
3.70	60
3.70	65
3.70	70
3.70	75
3.70	80
3.70	85
3.70	90
3.70	95
3.70	100
3.70	105
3.70	110
3.70	115
3.70	120
3.70	125
3.70	130
3.70	135
3.70	140
3.70	145
3.70	150
3.70	155
3.70	160
3.70	165
3.70	170
3.70	175
3.70	180
3.80	0
3.80	5
3.80	10
3.80	15
3.80	20
3.80	25
3.80	30
3.80	35
3.80	40
3.80	45
3.80	50
3.80	55
3.80	60
3.80	65
3.80	70
3.80	75
3.80	80
3.80	85
3.80	90
3.80	95
3.80	100
3.80	105
3.80	110
3.80	115
3.80	120
3.80	125
3.80	130
3.80	135
3.80	140
3.80	145
3.80	150
3.80	155
3.80	160
3.80	165
3.80	170
3.80	175
3.80	180
3.90	0
3.90	5
3.90	10
3.90	15
3.90	20
3.90	25
3.90	30
3.90	35
3.90	40
3.90	45
3.90	50
3.90	55
3.90	60
3.90	65
3.90	70
3.90	75
3.90	80
3.90	85
3.90	90
3.90	95
3.90	100
3.90	105
3.90	110
3.90	115
3.90	120
3.90	125
3.90	130
3.90	135
3.90	140
3.90	145
3.90	150
3.90	155
3.90	160
3.90	165
3.90	170
3.90	175
3.90	180
4.00	0
4.00	5
4.00	10
4.00	15
4.00	20
4.00	25
4.00	30
4.00	35
4.00	40
4.00	45
4.00	50
4.00	55
4.00	60
4.00	65
4.00	70
4.00	75
4.00	80
4.00	85
4.00	90
4.00	95
4.00	100
4.00	105
4.00	110
4.00	115
4.00	120
4.00	125
4.00	130
4.00	135
4.00	140
4.00	145
4.00	150
4.00	155
4.00	160
4.00	165
4.00	170
4.00	175
4.00	180
4.10	0
4.10	5
4.10	10
4.10	15
4.10	20
4.10	25
4.10	30
4.10	35
4.10	40
4.10	45
4.10	50
4.10	55
4.10	60
4.10	65
4.10	70
4.10	75
4.10	80
4.10	85
4.10	90
4.10	95
4.10	100
4.10	105
4.10	110
4.10	115
4.10	120
4.10	125
4.10	130
4.10	135
4.10	140
4.10	145
4.10	150
4.10	155
4.10	160
4.10	165
4.10	170
4.10	175
4.10	180
4.20	0
4.20	5
4.20	10
4.20	15
4.20	20
4.20	25
4.20	30
4.20	35
4.20	40
4.20	45
4.20	50
4.20	55
4.20	60
4.20	65
4.20	70
4.20	75
4.20	80
4.20	85
4.20	90
4.20	95
4.20	100
4.20	105
4.20	110
4.20	115
4.20	120
4.20	125
4.20	130
4.20	135
4.20	140
4.20	145
4.20	150
4.20	155
4.20	160
4.20	165
4.20	170
4.20	175
4.20	180
4.30	0
4.30	5
4.30	10
4.30	15
4.30	20
4.30	25
4.30	30
4.30	35
4.30	40
4.30	45
4.30	50
4.30	55
4.30	60
4.30	65
4.30	70
4.30	75
4.30	80
4.30	85
4.30	90
4.30	95
4.30	100
4.30	105
4.30	110
4.30	115
4.30	120
4.30	125
4.30	130
4.30	135
4.30	140
4.30	145
4.30	150
4.30	155
4.30	160
4.30	165
4.30	170
4.30	175
4.30	180
4.40	0
4.40	5
4.40	10
4.40	15
4.40	20
4.40	25
4.40	30
4.40	35
4.40	40
4.40	45
4.40	50
4.40	55
4.40	60
4.40	65
4.40	70
4.40	75
4.40	80
4.40	85
4.40	90
4.40	95
4.40	100
4.40	105
4.40	110
4.40	115
4.40	120
4.40	125
4.40	130
4.40	135
4.40	140
4.40	145
4.40	150
4.40	155
4.40	160
4.40	165
4.40	170
4.40	175
4.40	180
4.50	0
4.50	5
4.50	10
4.50	15
4.50	20
4.50	25
4.50	30
4.50	35
4.50	40
4.50	45
4.50	50
4.50	55
4.50	60
4.50	65
4.50	70
4.50	75
4.50	80
4.50	85
4.50	90
4.50	95
4.50	100
4.50	105
4.50	110
4.50	115
4.50	120
4.50	125
4.50	130
4.50	135
4.50	140
4.50	145
4.50	150
4.50	155
4.50	160
4.50	165
4.50	170
4.50	175
4.50	180
4.60	0
4.60	5
4.60	10
4.60	15
4.60	20
4.60	25
4.60	30
4.60	35
4.60	40
4.60	45
4.60	50
4.60	55
4.60	60
4.60	65
4.60	70
4.60	75
4.60	80
4.60	85
4.60	90
4.60	95
4.60	100
4.60	105
4.60	110
4.60	115
4.60	120
4.60	125
4.60	130
4.60	135
4.60	140
4.60	145
4.60	150
4.60	155
4.60	160
4.60	165
4.60	170
4.60	175
4.60	180
4.70	0
4.70	5
4.70	10
4.70	15
4.70	20
4.70	25
4.70	30
4.70	35
4.70	40
4.70	45
4.70	50
4.70	55
4.70	60
4.70	65
4.70	70
4.70	75
4.70	80
4.70	85
4.70	90
4.70	95
4.70	100
4.70	105
4.70	110
4.70	115
4.70	120
4.70	125
4.70	130
4.70	135
4.70	140
4.70	145
4.70	150
4.70	155
4.70	160
4.70	165
4.70	170
4.70	175
4.70	180
4.80	0
4.80	5
4.80	10
4.80	15
4.80	20
4.80	25
4.80	30
4.80	35
4.80	40
4.80	45
4.80	50
4.80	55
4.80	60
4.80	65
4.80	70
4.80	75
4.80	80
4.80	85
4.80	90
4.80	95
4.80	100
4.80	105
4.80	110
4.80	115
4.80	120
4.80	125
4.80	130
4.80	135
4.80	140
4.80	145
4.80	150
4.80	155
4.80	160
4.80	165
4.80	170
4.80	175
4.80	180
4.90	0
4.90	5
4.90	10
4.90	15
4.90	20
4.90	25
4.90	30
4.90	35
4.90	40
4.90	45
4.90	50
4.90	55
4.90	60
4.90	65
4.90	70
4.90	75
4.90	80
4.90	85
4.90	90
4.90	95
4.90	100
4.90	105
4.90	110
4.90	115
4.90	120
4.90	125
4.90	130
4.90	135
4.90	140
4.90	145
4.90	150
4.90	155
4.90	160
4.90	165
4.90	170
4.90	175
4.90	180
5.00	0
5.00	5
5.00	10
5.00	15
5.00	20
5.00	25
5.00	30
5.00	35
5.00	40
5.00	45
5.00	50
5.00	55
5.00	60
5.00	65
5.00	70
5.00	75
5.00	80
5.00	85
5.00	90
5.00	95
5.00	100
5.00	105
5.00	110
5.00	115
5.00	120
5.00	125
5.00	130
5.00	135
5.00	140
5.00	145
5.00	150
5.00	155
5.00	160
5.00	165
5.00	170
5.00	175
5.00	180
5.10	0
5.10	5
5.10	10
5.10	15
5.10	20
5.10	25
5.10	30
5.10	35
5.10	40
5.10	45
5.10	50
5.10	55
5.10	60
5.10	65
5.10	70
5.10	75
5.10	80
5.10	85
5.10	90
5.10	95
5.10	100
5.10	105
5.10	110
5.10	115
5.10	120
5.10	125
5.10	130
5.10	135
5.10	140
5.10	145
5.10	150
5.10	155
5.10	160
5.10	165
5.10	170
5.10	175
5.10	180
5.20	0
5.20	5
5.20	10
5.20	15
5.20	20
5.20	25
5.20	30
5.20	35
5.20	40
5.20	45
5.20	50
5.20	55
5.20	60
5.20	65
5.20	70
5.20	75
5.20	80
5.20	85
5.20	90
5.20	95
5.20	100
5.20	105
5.20	110
5.20	115
5.20	120
5.20	125
5.20	130
5.20	135
5.20	140
5.20	145
5.20	150
5.20	155
5.20	160
5.20	165
5.20	170
5.20	175
5.20	180
5.30	0
5.30	5
5.30	10
5.30	15
5.30	20
5.30	25
5.30	30
5.30	35
5.30	40
5.30	45
5.30	50
5.30	55
5.30	60
5.30	65
5.30	70
5.30	75
5.30	80
5.30	85
5.30	90
5.30	95
5.30	100
5.30	105
5.30	110
5.30	115
5.30	120
5.30	125
5.30	130
5.30	135
5.30	140
5.30	145
5.30	150
5.30	155
5.30	160
5.30	165
5.30	170
5.30	175
5.30	180
5.40	0
5.40	5
5.40	10
5.40	15
5.40	20
5.40	25
5.40	30
5.40	35
5.40	40
5.40	45
5.40	50
5.40	55
5.40	60
5.40	65
5.40	70
5.40	75
5.40	80
5.40	85
5.40	90
5.40	95
5.40	100
5.40	105
5.40	110
5.40	115
5.40	120
5.40	125
5.40	130
5.40	135
5.40	140
5.40	145
5.40	150
5.40	155
5.40	160
5.40	165
5.40	170
5.40	175
5.40	180
5.50	0
5.50	5
5.50	10
5.50	15
5.50	20
5.50	25
5.50	30
5.50	35
5.50	40
5.50	45
5.50	50
5.50	55
5.50	60
5.50	65
5.50	70
5.50	75
5.50	80
5.50	85
5.50	90
5.50	95
5.50	100
5.50	105
5.50	110
5.50	115
5.50	120
5.50	125
5.50	130
5.50	135
5.50	140
5.50	145
5.50	150
5.50	155
5.50	160
5.50	165
5.50	170
5.50	175
5.50	180
5.60	0
5.60	5
5.60	10
5.60	15
5.60	20
5.60	25
5.60	30
5.60	35
5.60	40
5.60	45
5.60	50
5.60	55
5.60	60
5.60	65
5.60	70
5.60	75
5.60	80
5.60	85
5.60	90
5.60	95
5.60	100
5.60	105
5.60	110
5.60	115
5.60	120
5.60	125
5.60	130
5.60	135
5.60	140
5.60	145
5.60	150
5.60	155
5.60	160
5.60	165
5.60	170
5.60	175
5.60	180
5.70	0
5.70	5
5.70	10
5.70	15
5.70	20
5.70	25
5.70	30
5.70	35
5.70	40
5.70	45
5.70	50
5.70	55
5.70	60
5.70	65
5.70	70
5.70	75
5.70	80
5.70	85
5.70	90
5.70	95
5.70	100
5.70	105
5.70	110
5.70	115
5.70	120
5.70	125
5.70	130
5.70	135
5.70	140
5.70	145
5.70	150
5.70	155
5.70	160
5.70	165
5.70	170
5.70	175
5.70	180
5.80	0
5.80	5
5.80	10
5.80	15
5.80	20
5.80	25
5.80	30
5.80	35
5.80	40
5.80	45
5.80	50
5.80	55
5.80	60
5.80	65
5.80	70
5.80	75
5.80	80
5.80	85
5.80	90
5.80	95
5.80	100
5.80	105
5.80	110
5.80	115
5.80	120
5.80	125
5.80	130
5.80	135
5.80	140
5.80	145
5.80	150
5.80	155
5.80	160
5.80	165
5.80	170
5.80	175
5.80	180
5.90	0
5.90	5
5.90	10
5.90	15
5.90	20
5.90	25
5.90	30
5.90	35
5.90	40
5.90	45
5.90	50
5.90	55
5.90	60
5.90	65
5.90	70
5.90	75
5.90	80
5.90	85
5.90	90
5.90	95
5.90	100
5.90	105
5.90	110
5.90	115
5.90	120
5.90	125
5.90	130
5.90	135
5.90	140
5.90	145
5.90	150
5.90	155
5.90	160
5.90	165
5.90	170
5.90	175
5.90	180
6.00	0
6.00	5
6.00	10
6.00	15
6.00	20
6.00	25
6.00	30
6.00	35
6.00	40
6.00	45
6.00	50
6.00	55
6.00	60
6.00	65
6.00	70
6.00	75
6.00	80
6.00	85
6.00	90
6.00	95
6.00	100
6.00	105
6.00	110
6.00	115
6.00	120
6.00	125
6.00	130
6.00	135
6.00	140
6.00	145
6.00	150
6.00	155
6.00	160
6.00	165
6.00	170
6.00	175
6.00	180
6.20	0
6.20	5
6.20	10
6.20	15
6.20	20
6.20	25
6.20	30
6.20	35
6.20	40
6.20	45
6.20	50
6.20	55
6.20	60
6.20	65
6.20	70
6.20	75
6.20	80
6.20	85
6.20	90
6.20	95
6.20	100
6.20	105
6.20	110
6.20	115
6.20	120
6.20	125
6.20	130
6.20	135
6.20	140
6.20	145
6.20	150
6.20	155
6.20	160
6.20	165
6.20	170
6.20	175
6.20	180
6.40	0
6.40	5
6.40	10
6.40	15
6.40	20
6.40	25
6.40	30
6.40	35
6.40	40
6.40	45
6.40	50
6.40	55
6.40	60
6.40	65
6.40	70
6.40	75
6.40	80
6.40	85
6.40	90
6.40	95
6.40	100
6.40	105
6.40	110
6.40	115
6.40	120
6.40	125
6.40	130
6.40	135
6.40	140
6.40	145
6.40	150
6.40	155
6.40	160
6.40	165
6.40	170
6.40	175
6.40	180
6.60	0
6.60	5
6.60	10
6.60	15
6.60	20
6.60	25
6.60	30
6.60	35
6.60	40
6.60	45
6.60	50
6.60	55
6.60	60
6.60	65
6.60	70
6.60	75
6.60	80
6.60	85
6.60	90
6.60	95
6.60	100
6.60	105
6.60	110
6.60	115
6.60	120
6.60	125
6.60	130
6.60	135
6.60	140
6.60	145
6.60	150
6.60	155
6.60	160
6.60	165
6.60	170
6.60	175
6.60	180
6.80	0
6.80	5
6.80	10
6.80	15
6.80	20
6.80	25
6.80	30
6.80	35
6.80	40
6.80	45
6.80	50
6.80	55
6.80	60
6.80	65
6.80	70
6.80	75
6.80	80
6.80	85
6.80	90
6.80	95
6.80	100
6.80	105
6.80	110
6.80	115
6.80	120
6.80	125
6.80	130
6.80	135
6.80	140
6.80	145
6.80	150
6.80	155
6.80	160
6.80	165
6.80	170
6.80	175
6.80	180
7.00	0
7.00	5
7.00	10
7.00	15
7.00	20
7.00	25
7.00	30
7.00	35
7.00	40
7.00	45
7.00	50
7.00	55
7.00	60
7.00	65
7.00	70
7.00	75
7.00	80
7.00	85
7.00	90
7.00	95
7.00	100
7.00	105
7.00	110
7.00	115
7.00	120
7.00	125
7.00	130
7.00	135
7.00	140
7.00	145
7.00	150
7.00	155
7.00	160
7.00	165
7.00	170
7.00	175
7.00	180
7.20	0
7.20	5
7.20	10
7.20	15
7.20	20
7.20	25
7.20	30
7.20	35
7.20	40
7.20	45
7.20	50
7.20	55
7.20	60
7.20	65
7.20	70
7.20	75
7.20	80
7.20	85
7.20	90
7.20	95
7.20	100
7.20	105
7.20	110
7.20	115
7.20	120
7.20	125
7.20	130
7.20	135
7.20	140
7.20	145
7.20	150
7.20	155
7.20	160
7.20	165
7.20	170
7.20	175
7.20	180
7.40	0
7.40	5
7.40	10
7.40	15
7.40	20
7.40	25
7.40	30
7.40	35
7.40	40
7.40	45
7.40	50
7.40	55
7.40	60
7.40	65
7.40	70
7.40	75
7.40	80
7.40	85
7.40	90
7.40	95
7.40	100
7.40	105
7.40	110
7.40	115
7.40	120
7.40	125
7.40	130
7.40	135
7.40	140
7.40	145
7.40	150
7.40	155
7.40	160
7.40	165
7.40	170
7.40	175
7.40	180
7.60	0
7.60	5
7.60	10
7.60	15
7.60	20
7.60	25
7.60	30
7.60	35
7.60	40
7.60	45
7.60	50
7.60	55
7.60	60
7.60	65
7.60	70
7.60	75
7.60	80
7.60	85
7.60	90
7.60	95
7.60	100
7.60	105
7.60	110
7.60	115
7.60	120
7.60	125
7.60	130
7.60	135
7.60	140
7.60	145
7.60	150
7.60	155
7.60	160
7.60	165
7.60	170
7.60	175
7.60	180
7.80	0
7.80	5
7.80	10
7.80	15
7.80	20
7.80	25
7.80	30
7.80	35
7.80	40
7.80	45
7.80	50
7.80	55
7.80	60
7.80	65
7.80	70
7.80	75
7.80	80
7.80	85
7.80	90
7.80	95
7.80	100
7.80	105
7.80	110
7.80	115
7.80	120
7.80	125
7.80	130
7.80	135
7.80	140
7.80	145
7.80	150
7.80	155
7.80	160
7.80	165
7.80	170
7.80	175
7.80	180
8.00	0
8.00	5
8.00	10
8.00	15
8.00	20
8.00	25
8.00	30
8.00	35
8.00	40
8.00	45
8.00	50
8.00	55
8.00	60
8.00	65
8.00	70
8.00	75
8.00	80
8.00	85
8.00	90
8.00	95
8.00	100
8.00	105
8.00	110
8.00	115
8.00	120
8.00	125
8.00	130
8.00	135
8.00	140
8.00	145
8.00	150
8.00	155
8.00	160
8.00	165
8.00	170
8.00	175
8.00	180
8.20	0
8.20	5
8.20	10
8.20	15
8.20	20
8.20	25
8.20	30
8.20	35
8.20	40
8.20	45
8.20	50
8.20	55
8.20	60
8.20	65
8.20	70
8.20	75
8.20	80
8.20	85
8.20	90
8.20	95
8.20	100
8.20	105
8.20	110
8.20	115
8.20	120
8.20	125
8.20	130
8.20	135
8.20	140
8.20	145
8.20	150
8.20	155
8.20	160
8.20	165
8.20	170
8.20	175
8.20	180
8.40	0
8.40	5
8.40	10
8.40	15
8.40	20
8.40	25
8.40	30
8.40	35
8.40	40
8.40	45
8.40	50
8.40	55
8.40	60
8.40	65
8.40	70
8.40	75
8.40	80
8.40	85
8.40	90
8.40	95
8.40	100
8.40	105
8.40	110
8.40	115
8.40	120
8.40	125
8.40	130
8.40	135
8.40	140
8.40	145
8.40	150
8.40	155
8.40	160
8.40	165
8.40	170
8.40	175
8.40	180
8.60	0
8.60	5
8.60	10
8.60	15
8.60	20
8.60	25
8.60	30
8.60	35
8.60	40
8.60	45
8.60	50
8.60	55
8.60	60
8.60	65
8.60	70
8.60	75
8.60	80
8.60	85
8.60	90
8.60	95
8.60	100
8.60	105
8.60	110
8.60	115
8.60	120
8.60	125
8.60	130
8.60	135
8.60	140
8.60	145
8.60	150
8.60	155
8.60	160
8.60	165
8.60	170
8.60	175
8.60	180
8.80	0
8.80	5
8.80	10
8.80	15
8.80	20
8.80	25
8.80	30
8.80	35
8.80	40
8.80	45
8.80	50
8.80	55
8.80	60
8.80	65
8.80	70
8.80	75
8.80	80
8.80	85
8.80	90
8.80	95
8.80	100
8.80	105
8.80	110
8.80	115
8.80	120
8.80	125
8.80	130
8.80	135
8.80	140
8.80	145
8.80	150
8.80	155
8.80	160
8.80	165
8.80	170
8.80	175
8.80	180
9.00	0
9.00	5
9.00	10
9.00	15
9.00	20
9.00	25
9.00	30
9.00	35
9.00	40
9.00	45
9.00	50
9.00	55
9.00	60
9.00	65
9.00	70
9.00	75
9.00	80
9.00	85
9.00	90
9.00	95
9.00	100
9.00	105
9.00	110
9.00	115
9.00	120
9.00	125
9.00	130
9.00	135
9.00	140
9.00	145
9.00	150
9.00	155
9.00	160
9.00	165
9.00	170
9.00	175
9.00	180
9.50	0
9.50	5
9.50	10
9.50	15
9.50	20
9.50	25
9.50	30
9.50	35
9.50	40
9.50	45
9.50	50
9.50	55
9.50	60
9.50	65
9.50	70
9.50	75
9.50	80
9.50	85
9.50	90
9.50	95
9.50	100
9.50	105
9.50	110
9.50	115
9.50	120
9.50	125
9.50	130
9.50	135
9.50	140
9.50	145
9.50	150
9.50	155
9.50	160
9.50	165
9.50	170
9.50	175
9.50	180
10.00	0
10.00	5
10.00	10
10.00	15
10.00	20
10.00	25
10.00	30
10.00	35
10.00	40
10.00	45
10.00	50
10.00	55
10.00	60
10.00	65
10.00	70
10.00	75
10.00	80
10.00	85
10.00	90
10.00	95
10.00	100
10.00	105
10.00	110
10.00	115
10.00	120
10.00	125
10.00	130
10.00	135
10.00	140
10.00	145
10.00	150
10.00	155
10.00	160
10.00	165
10.00	170
10.00	175
10.00	180
10.50	0
10.50	5
10.50	10
10.50	15
10.50	20
10.50	25
10.50	30
10.50	35
10.50	40
10.50	45
10.50	50
10.50	55
10.50	60
10.50	65
10.50	70
10.50	75
10.50	80
10.50	85
10.50	90
10.50	95
10.50	100
10.50	105
10.50	110
10.50	115
10.50	120
10.50	125
10.50	130
10.50	135
10.50	140
10.50	145
10.50	150
10.50	155
10.50	160
10.50	165
10.50	170
10.50	175
10.50	180
11.00	0
11.00	5
11.00	10
11.00	15
11.00	20
11.00	25
11.00	30
11.00	35
11.00	40
11.00	45
11.00	50
11.00	55
11.00	60
11.00	65
11.00	70
11.00	75
11.00	80
11.00	85
11.00	90
11.00	95
11.00	100
11.00	105
11.00	110
11.00	115
11.00	120
11.00	125
11.00	130
11.00	135
11.00	140
11.00	145
11.00	150
11.00	155
11.00	160
11.00	165
11.00	170
11.00	175
11.00	180
11.50	0
11.50	5
11.50	10
11.50	15
11.50	20
11.50	25
11.50	30
11.50	35
11.50	40
11.50	45
11.50	50
11.50	55
11.50	60
11.50	65
11.50	70
11.50	75
11.50	80
11.50	85
11.50	90
11.50	95
11.50	100
11.50	105
11.50	110
11.50	115
11.50	120
11.50	125
11.50	130
11.50	135
11.50	140
11.50	145
11.50	150
11.50	155
11.50	160
11.50	165
11.50	170
11.50	175
11.50	180
12.00	0
12.00	5
12.00	10
12.00	15
12.00	20
12.00	25
12.00	30
12.00	35
12.00	40
12.00	45
12.00	50
12.00	55
12.00	60
12.00	65
12.00	70
12.00	75
12.00	80
12.00	85
12.00	90
12.00	95
12.00	100
12.00	105
12.00	110
12.00	115
12.00	120
12.00	125
12.00	130
12.00	135
12.00	140
12.00	145
12.00	150
12.00	155
12.00	160
12.00	165
12.00	170
12.00	175
12.00	180
12.50	0
12.50	5
12.50	10
12.50	15
12.50	20
12.50	25
12.50	30
12.50	35
12.50	40
12.50	45
12.50	50
12.50	55
12.50	60
12.50	65
12.50	70
12.50	75
12.50	80
12.50	85
12.50	90
12.50	95
12.50	100
12.50	105
12.50	110
12.50	115
12.50	120
12.50	125
12.50	130
12.50	135
12.50	140
12.50	145
12.50	150
12.50	155
12.50	160
12.50	165
12.50	170
12.50	175
12.50	180
13.00	0
13.00	5
